Calltime,Nature,CloseCode,Street,Month,Day of Week,Incident ID,Case ID,,
10/17/2014  4:25:00 PM,DOMESTIC DISTURBANCE IP,1,202 SHADYBROOK RD,October,6 ,2014128600,201431153,,
10/17/2014  1:25:36 PM,DOMESTIC DISTURBANCE IP,4,1418 WELBORN ST,October,6 ,2014128514,,,
10/17/2014  12:07:06 PM,DOMESTIC DISTURBANCE IP,5,2508-F AMBASSADOR CT,October,6 ,2014128490,,,
10/17/2014  9:36:39 AM,DOMESTIC DISTURBANCE,4,537 E FARRISS AV,October,6 ,2014128423,,,
10/17/2014  8:41:14 AM,DOMESTIC DISTURBANCE,1,1722 LAMB AV,October,6 ,2014128388,201431104,,
10/17/2014  7:38:18 AM,DOMESTIC DISTURBANCE,5,3200-BLK E KIVETT DR,October,6 ,2014128360,,,
10/16/2014  10:20:59 PM,DOMESTIC DISTURBANCE,5,2429 W GREEN DR,October,5 ,2014128255,,,
10/16/2014  9:47:57 PM,DOMESTIC DISTURBANCE,4,4118 STONEMILL DR,October,5 ,2014128241,,,
10/16/2014  9:35:42 PM,DOMESTIC DISTURBANCE,4,614 GREENSBORO RD,October,5 ,2014128239,,,
10/16/2014  5:50:33 PM,DOMESTIC DISTURBANCE,4,610 BIRDWOOD WY,October,5 ,2014128171,,,
10/16/2014  3:53:03 PM,DOMESTIC DISTURBANCE IP,4,2423 HAMMOCK DR,October,5 ,2014128129,,,
10/16/2014  1:19:36 PM,DOMESTIC DISTURBANCE,4,2405 WOODRUFF AV,October,5 ,2014128066,,,
10/16/2014  12:01:42 PM,DOMESTIC DISTURBANCE,1,1217 CLOVERDALE ST,October,5 ,2014128035,201431009,,
10/16/2014  1:40:15 AM,DOMESTIC DISTURBANCE,8,3011-P INGLESIDE DR,October,5 ,2014127902,,,
10/16/2014  1:36:40 AM,DOMESTIC DISTURBANCE IP,1,3012 MANCHESTER DR,October,5 ,2014127900,201430979,,
10/16/2014  12:02:17 AM,DOMESTIC DISTURBANCE,4,3011-P INGLESIDE DR,October,5 ,2014127880,,,
10/15/2014  11:20:23 PM,DOMESTIC DISTURBANCE IP,1,218 N LINDSAY ST,October,4 ,2014127870,201430969,,
10/15/2014  10:48:03 PM,DOMESTIC DISTURBANCE,4,600 GORDON ST,October,4 ,2014127855,,,
10/15/2014  7:03:55 PM,DOMESTIC DISTURBANCE IP,1,2902-B E KIVETT DR,October,4 ,2014127789,201430949,,
10/15/2014  4:15:02 PM,DOMESTIC DISTURBANCE,5,1512 W GREEN DR,October,4 ,2014127715,,,
10/15/2014  3:27:02 PM,DOMESTIC DISTURBANCE IP,1,413 BARKER AV,October,4 ,2014127680,201430923,,
10/15/2014  9:11:04 AM,DOMESTIC DISTURBANCE IP,1,3339 BARNSDALE RD,October,4 ,2014127519,201430883,,
10/15/2014  6:52:39 AM,DOMESTIC DISTURBANCE,4,208-C WINDLEY ST,October,4 ,2014127484,,,
10/15/2014  12:29:53 AM,DOMESTIC DISTURBANCE,1,523 DENNY ST,October,4 ,2014127442,201430869,,
10/15/2014  12:23:21 AM,DOMESTIC DISTURBANCE IP,1,828 HINES ST,October,4 ,2014127440,201430867,,
10/14/2014  11:06:48 PM,DOMESTIC DISTURBANCE IP,1,522 BRIDGES DR,October,3 ,2014127418,201430863,,
10/14/2014  11:04:12 PM,DOMESTIC DISTURBANCE IP,1,105 HODGIN ST,October,3 ,2014127417,201430865,,
10/14/2014  10:05:33 PM,DOMESTIC DISTURBANCE,8,2715 JANICE DR,October,3 ,2014127405,,,
10/14/2014  6:51:52 PM,DOMESTIC DISTURBANCE,4,508 ASHBURN ST,October,3 ,2014127346,,,
10/14/2014  4:51:34 PM,DOMESTIC DISTURBANCE IP,1,807-A CARR ST,October,3 ,2014127307,201430843,,
10/14/2014  4:30:43 PM,DOMESTIC DISTURBANCE,4,1511 LONG ST,October,3 ,2014127299,,,
10/14/2014  1:36:40 PM,DOMESTIC DISTURBANCE,8,1128 BRIDGES DR,October,3 ,2014127214,,,
10/14/2014  1:09:47 PM,DOMESTIC DISTURBANCE IP,2,2011 LANCEY DR,October,3 ,2014127207,201430827,,
10/14/2014  11:46:05 AM,DOMESTIC DISTURBANCE,4,1722 LAMB AV,October,3 ,2014127176,,,
10/14/2014  9:23:22 AM,DOMESTIC DISTURBANCE IP,1,2629-G SUFFOLK AV,October,3 ,2014127125,201430807,,
10/14/2014  8:54:12 AM,DOMESTIC DISTURBANCE IP,1,3410 CORVAIR DR,October,3 ,2014127112,201430805,,
10/14/2014  8:32:25 AM,DOMESTIC DISTURBANCE,5,4110 PREMIER DR,October,3 ,2014127105,,,
10/14/2014  12:30:37 AM,DOMESTIC DISTURBANCE IP,1,417 WRIGHT ST,October,3 ,2014127023,201430778,,
10/14/2014  12:21:53 AM,DOMESTIC DISTURBANCE IP,8,6310-3H LONG LEAF CT,October,3 ,2014127021,,,
10/13/2014  6:18:23 PM,DOMESTIC DISTURBANCE,4,811 CENTRAL CT,October,2 ,2014126927,,,
10/13/2014  6:05:46 PM,DOMESTIC DISTURBANCE,4,324 PHILLIPS AV,October,2 ,2014126919,,,
10/13/2014  5:40:39 PM,DOMESTIC DISTURBANCE IP,1,1105 E GREEN DR,October,2 ,2014126904,201430746,,
10/13/2014  4:28:28 PM,DOMESTIC DISTURBANCE,4,2214-C SHADOW VALLEY RD,October,2 ,2014126876,,,
10/13/2014  1:39:38 PM,DOMESTIC DISTURBANCE,4,3625 AKERS CT,October,2 ,2014126796,,,
10/13/2014  10:30:17 AM,DOMESTIC DISTURBANCE IP,5,1009 LEONARD AV,October,2 ,2014126722,,,
10/12/2014  11:58:11 PM,DOMESTIC DISTURBANCE,4,3730-A LAUREL BLUFF CI,October,1 ,2014126614,,,
10/12/2014  9:58:09 PM,DOMESTIC DISTURBANCE,4,2401 DELAWARE PL,October,1 ,2014126579,,,
10/12/2014  9:40:22 PM,DOMESTIC DISTURBANCE IP,1,1602 FOWLER PL,October,1 ,2014126574,201430671,,
10/12/2014  9:01:10 PM,DOMESTIC DISTURBANCE IP,1,909 MINT AV,October,1 ,2014126564,201430668,,
10/12/2014  8:38:47 PM,DOMESTIC DISTURBANCE IP,1,727-G S SCIENTIFIC ST,October,1 ,2014126558,201430666,,
10/12/2014  7:53:25 PM,DOMESTIC DISTURBANCE,4,205 SEASHIRE CT,October,1 ,2014126551,,,
10/12/2014  6:39:45 PM,DOMESTIC DISTURBANCE IP,1,701-1006 S ELM ST,October,1 ,2014126527,201430656,,
10/12/2014  5:29:54 PM,DOMESTIC DISTURBANCE IP,2,713-A S SCIENTIFIC ST,October,1 ,2014126507,201430652,,
10/12/2014  4:02:48 PM,DOMESTIC DISTURBANCE,1,2152-E CHESTER RIDGE DR,October,1 ,2014126487,201430647,,
10/12/2014  3:52:53 PM,DOMESTIC DISTURBANCE,4,406 SMITH ST,October,1 ,2014126483,,,
10/12/2014  3:21:34 PM,DOMESTIC DISTURBANCE,4,2120 CHESTER RIDGE DR,October,1 ,2014126473,,,
10/12/2014  3:07:06 PM,DOMESTIC DISTURBANCE,5,307 AVERY AV,October,1 ,2014126460,,,
10/12/2014  1:33:22 PM,DOMESTIC DISTURBANCE,4,3730-A LAUREL BLUFF CI,October,1 ,2014126444,,,
10/12/2014  12:58:11 PM,DOMESTIC DISTURBANCE IP,1,6310-1B LONG LEAF CT,October,1 ,2014126431,201430637,,
10/12/2014  12:23:36 PM,DOMESTIC DISTURBANCE IP,1,1002 GRANT ST,October,1 ,2014126422,201430634,,
10/12/2014  12:14:32 PM,DOMESTIC DISTURBANCE IP,4,701-907 S ELM ST,October,1 ,2014126418,,,
10/12/2014  8:31:56 AM,DOMESTIC DISTURBANCE IP,1,902 E KEARNS AV,October,1 ,2014126359,201430623,,
10/12/2014  12:57:56 AM,DOMESTIC DISTURBANCE IP,1,418 W LEXINGTON AV,October,1 ,2014126299,201430606,,
10/12/2014  12:42:22 AM,DOMESTIC DISTURBANCE,8,527 RADFORD ST,October,1 ,2014126296,,,
10/12/2014  12:09:29 AM,DOMESTIC DISTURBANCE IP,1,221 DOROTHY ST,October,1 ,2014126284,201430602,,
10/11/2014  11:50:57 PM,DOMESTIC DISTURBANCE IP,2,3634 SUNSET HOLLOW DR,October,7 ,2014126278,201430603,,
10/11/2014  11:43:18 PM,DOMESTIC DISTURBANCE IP,1,506-A E FAIRFIELD RD,October,7 ,2014126277,201430607,,
10/11/2014  10:46:42 PM,DOMESTIC DISTURBANCE,8,506-A E FAIRFIELD RD,October,7 ,2014126254,,,
10/11/2014  5:57:42 PM,DOMESTIC DISTURBANCE IP,1,136-B OLD WINSTON RD,October,7 ,2014126125,201430570,,
10/11/2014  4:32:21 PM,DOMESTIC DISTURBANCE,4,1221 HOOVER AV,October,7 ,2014126100,,,
10/11/2014  2:16:17 PM,DOMESTIC DISTURBANCE,5,819-B LEONARD AV,October,7 ,2014126059,,,
10/11/2014  11:21:33 AM,DOMESTIC DISTURBANCE,4,301-A ROYAL OAK AV,October,7 ,2014126011,,,
10/11/2014  9:28:41 AM,DOMESTIC DISTURBANCE IP,4,1290-2C BURTON AV,October,7 ,2014125984,,,
10/11/2014  5:32:06 AM,DOMESTIC DISTURBANCE,4,3639 MALIBU DR,October,7 ,2014125953,,,
10/11/2014  4:22:09 AM,DOMESTIC DISTURBANCE,4,805 MARLBORO ST,October,7 ,2014125949,,,
10/11/2014  3:42:04 AM,DOMESTIC DISTURBANCE IP,1,1721 GAVIN DR,October,7 ,2014125942,201430544,,
10/11/2014  2:05:21 AM,DOMESTIC DISTURBANCE,4,2904 TRIANGLE LAKE RD,October,7 ,2014125935,,,
10/11/2014  12:45:52 AM,DOMESTIC DISTURBANCE IP,1,513-B SAUNDERS PL,October,7 ,2014125916,201430543,,
10/10/2014  11:54:43 PM,DOMESTIC DISTURBANCE IP,1,2000 BRENTWOOD ST,October,6 ,2014125900,201430538,,
10/10/2014  7:08:54 PM,DOMESTIC DISTURBANCE IP,2,2826 S MAIN ST,October,6 ,2014125808,201430510,,
10/10/2014  4:44:49 PM,DOMESTIC DISTURBANCE,5,1500 FRANKLIN AV,October,6 ,2014125750,,,
10/10/2014  11:05:30 AM,DOMESTIC DISTURBANCE IP,1,710 WISE AV,October,6 ,2014125615,201430461,,
10/10/2014  10:16:52 AM,DOMESTIC DISTURBANCE,4,1906 GREENSTONE PL,October,6 ,2014125589,,,
10/10/2014  8:41:18 AM,DOMESTIC DISTURBANCE,4,1221 CEDROW DR,October,6 ,2014125559,,,
10/10/2014  5:59:31 AM,DOMESTIC DISTURBANCE IP,1,1001 GRANBY AV,October,6 ,2014125518,201430430,,
10/10/2014  1:46:04 AM,DOMESTIC DISTURBANCE IP,1,2427 ALDERBROOK DR,October,6 ,2014125498,201430424,,
10/9/2014  9:49:29 PM,DOMESTIC DISTURBANCE IP,1,1461-B WEST AV,October,5 ,2014125412,201430384,,
10/9/2014  9:35:55 PM,DOMESTIC DISTURBANCE IP,1,3915 SEDGEBROOK ST,October,5 ,2014125405,201430389,,
10/9/2014  3:30:28 PM,DOMESTIC DISTURBANCE IP,1,1108 CARTER ST,October,5 ,2014125241,201430378,,
10/9/2014  7:57:10 AM,DOMESTIC DISTURBANCE,1,1506 HIDDEN CREEK TE,October,5 ,2014125018,201430281,,
10/8/2014  11:47:40 PM,DOMESTIC DISTURBANCE IP,1,808-1006 LAKECREST AV,October,4 ,2014124941,201430260,,
10/8/2014  11:45:18 PM,DOMESTIC DISTURBANCE,4,2052 CLIFFVALE CT,October,4 ,2014124940,,,
10/8/2014  10:54:39 PM,DOMESTIC DISTURBANCE IP,2,218 N LINDSAY ST,October,4 ,2014124921,201430253,,
10/8/2014  8:31:29 PM,DOMESTIC DISTURBANCE,5,1800-BLK JOHNSON ST,October,4 ,2014124867,,,
10/8/2014  4:02:07 PM,DOMESTIC DISTURBANCE IP,1,1116 CLEVELAND ST,October,4 ,2014124781,201430217,,
10/8/2014  2:35:51 PM,DOMESTIC DISTURBANCE,4,1628 W ENGLISH RD,October,4 ,2014124744,,,
10/8/2014  12:21:08 PM,DOMESTIC DISTURBANCE,4,301-A OAKWOOD ST,October,4 ,2014124679,,,
10/8/2014  10:27:49 AM,DOMESTIC DISTURBANCE IP,1,213-C DOROTHY ST,October,4 ,2014124625,201430172,,
10/7/2014  8:24:07 PM,DOMESTIC DISTURBANCE IP,1,735 HENDRIX ST,October,3 ,2014124407,201430114,,
10/7/2014  7:16:39 PM,DOMESTIC DISTURBANCE IP,1,3434 IMPERIAL DR,October,3 ,2014124381,201430112,,
10/7/2014  6:37:55 PM,DOMESTIC DISTURBANCE,1,1011 GAINES AV,October,3 ,2014124371,201430106,,
10/7/2014  4:44:44 PM,DOMESTIC DISTURBANCE,2,4406-A FELDSPAR CT,October,3 ,2014124331,201430098,,
10/7/2014  2:33:42 PM,DOMESTIC DISTURBANCE,1,1112 ENTERPRISE DR,October,3 ,2014124275,201430084,,
10/7/2014  11:59:11 AM,DOMESTIC DISTURBANCE,8,399 E COMMERCE AV/S CENTENNIAL ST,October,3 ,2014124198,,,
10/7/2014  11:33:42 AM,DOMESTIC DISTURBANCE,4,1112 ENTERPRISE DR,October,3 ,2014124186,,,
10/7/2014  9:34:33 AM,DOMESTIC DISTURBANCE IP,1,922-C LAKECREST AV,October,3 ,2014124130,201430041,,
10/6/2014  7:34:10 PM,DOMESTIC DISTURBANCE IP,1,1122 BILTMORE AV,October,2 ,2014123927,201429997,,
10/6/2014  7:09:05 PM,DOMESTIC DISTURBANCE,4,1110 FORREST ST,October,2 ,2014123922,,,
10/6/2014  5:46:30 PM,DOMESTIC DISTURBANCE,4,702 GRAND ST,October,2 ,2014123898,,,
10/6/2014  12:48:23 PM,DOMESTIC DISTURBANCE,4,502-B NEWTON PL,October,2 ,2014123773,,,
10/6/2014  12:49:36 AM,DOMESTIC DISTURBANCE,4,1509 FRANKLIN AV,October,2 ,2014123618,,,
10/5/2014  4:25:25 PM,DOMESTIC DISTURBANCE,4,2405 WOODRUFF AV,October,1 ,2014123488,,,
10/5/2014  2:24:39 PM,DOMESTIC DISTURBANCE IP,1,922 LAKECREST AV,October,1 ,2014123447,201429917,,
10/5/2014  1:24:07 PM,DOMESTIC DISTURBANCE,4,4328 GARDEN CLUB ST,October,1 ,2014123425,,,
10/5/2014  8:38:50 AM,DOMESTIC DISTURBANCE,4,304-D BRENTWOOD ST,October,1 ,2014123361,,,
10/5/2014  3:33:15 AM,DOMESTIC DISTURBANCE,8,505 E GREEN DR,October,1 ,2014123326,,,
10/5/2014  3:23:36 AM,DOMESTIC DISTURBANCE,4,1015 MEADOWBROOK BV,October,1 ,2014123324,,,
10/4/2014  11:58:46 PM,DOMESTIC DISTURBANCE IP,1,1811 BLAIN ST,October,7 ,2014123289,201429889,,
10/4/2014  9:30:14 PM,DOMESTIC DISTURBANCE,4,2500 TRIANGLE LAKE RD,October,7 ,2014123223,,,
10/4/2014  7:49:44 PM,DOMESTIC DISTURBANCE IP,5,812 CARTER ST,October,7 ,2014123181,,,
10/4/2014  5:16:33 PM,DOMESTIC DISTURBANCE,8,1330-1B BURTON AV,October,7 ,2014123131,,,
10/4/2014  3:35:18 PM,DOMESTIC DISTURBANCE IP,5,1803 CHATFIELD DR,October,7 ,2014123097,,,
10/4/2014  2:15:29 PM,DOMESTIC DISTURBANCE,1,311-B COLTRANE AV,October,7 ,2014123069,201429843,,
10/4/2014  1:26:23 PM,DOMESTIC DISTURBANCE,4,1117 DENNY ST,October,7 ,2014123054,,,
10/4/2014  10:09:18 AM,DOMESTIC DISTURBANCE,1,1614 BEAUCREST AV,October,7 ,2014122992,201429831,,
10/4/2014  9:22:48 AM,DOMESTIC DISTURBANCE,4,2519-E AMBASSADOR CT,October,7 ,2014122973,,,
10/4/2014  8:44:54 AM,DOMESTIC DISTURBANCE,4,204 VENABLE CT,October,7 ,2014122955,,,
10/4/2014  8:05:53 AM,DOMESTIC DISTURBANCE IP,1,204 VENABLE CT,October,7 ,2014122941,201429824,,
10/4/2014  4:05:27 AM,DOMESTIC DISTURBANCE,8,2103 E GREEN DR,October,7 ,2014122917,,,
10/4/2014  3:35:32 AM,DOMESTIC DISTURBANCE,8,2103 E GREEN DR,October,7 ,2014122912,,,
10/4/2014  12:02:07 AM,DOMESTIC DISTURBANCE IP,1,1035 ASHEBORO ST,October,7 ,2014122865,201429811,,
10/3/2014  11:25:41 PM,DOMESTIC DISTURBANCE IP,1,715 GRANBY AV,October,6 ,2014122852,201429809,,
10/3/2014  10:54:12 PM,DOMESTIC DISTURBANCE IP,8,715 GRANBY AV,October,6 ,2014122843,,,
10/3/2014  9:33:41 PM,DOMESTIC DISTURBANCE IP,4,2412 E LEXINGTON AV,October,6 ,2014122804,,,
10/3/2014  7:47:27 PM,DOMESTIC DISTURBANCE IP,1,507 OLD MILL RD,October,6 ,2014122757,201429789,,
10/3/2014  7:40:03 PM,DOMESTIC DISTURBANCE IP,1,1017 E KEARNS AV,October,6 ,2014122752,201429796,,
10/3/2014  2:45:47 PM,DOMESTIC DISTURBANCE,4,1112 ENTERPRISE DR,October,6 ,2014122638,,,
10/3/2014  11:50:26 AM,DOMESTIC DISTURBANCE IP,2,301 OAKWOOD ST,October,6 ,2014122570,201429756,,
10/3/2014  8:26:30 AM,DOMESTIC DISTURBANCE IP,1,3237 DERBY CI,October,6 ,2014122489,201429734,,
10/3/2014  7:31:26 AM,DOMESTIC DISTURBANCE IP,5,425 TATE ST,October,6 ,2014122455,,,
10/2/2014  8:42:24 PM,DOMESTIC DISTURBANCE IP,1,2429-302 W GREEN DR,October,5 ,2014122341,201429686,,
10/2/2014  8:15:43 PM,DOMESTIC DISTURBANCE,2,301-A OAKWOOD ST,October,5 ,2014122326,201429685,,
10/2/2014  6:41:50 PM,DOMESTIC DISTURBANCE,8,603-B GRANBY AV,October,5 ,2014122301,,,
10/2/2014  6:05:36 PM,DOMESTIC DISTURBANCE IP,2,803-A CARR ST,October,5 ,2014122292,201429676,,
10/2/2014  3:09:27 PM,DOMESTIC DISTURBANCE IP,5,2700 N MAIN ST,October,5 ,2014122217,,,
10/2/2014  12:11:00 PM,DOMESTIC DISTURBANCE IP,1,601 N ELM ST,October,5 ,2014122130,201429637,,
10/2/2014  9:27:12 AM,DOMESTIC DISTURBANCE IP,2,2513 S MAIN ST,October,5 ,2014122040,201429626,,
10/2/2014  6:54:51 AM,DOMESTIC DISTURBANCE,4,1405 GUYER ST,October,5 ,2014121966,,,
10/2/2014  6:30:30 AM,DOMESTIC DISTURBANCE IP,2,115-1D E SWATHMORE AV,October,5 ,2014121961,201429599,,
10/2/2014  2:26:23 AM,DOMESTIC DISTURBANCE,5,302-2B ARDALE DR,October,5 ,2014121941,,,
10/2/2014  2:03:03 AM,DOMESTIC DISTURBANCE IP,2,6462 FLINTLOCK CT,October,5 ,2014121939,201429591,,
10/2/2014  1:55:56 AM,DOMESTIC DISTURBANCE IP,8,1005 GRANT ST,October,5 ,2014121938,,,
10/2/2014  12:42:20 AM,DOMESTIC DISTURBANCE,4,1316-B CAMDEN AV,October,5 ,2014121926,,,
10/1/2014  10:54:28 PM,DOMESTIC DISTURBANCE IP,1,511 BLAIR AV,October,4 ,2014121890,201429575,,
10/1/2014  9:13:52 PM,DOMESTIC DISTURBANCE,4,830 WILLOW PL,October,4 ,2014121851,,,
10/1/2014  9:03:41 PM,DOMESTIC DISTURBANCE IP,1,1009 LEONARD AV,October,4 ,2014121845,201429566,,
10/1/2014  8:21:33 PM,DOMESTIC DISTURBANCE,1,1108 N MAIN ST,October,4 ,2014121825,201429560,,
10/1/2014  5:29:22 PM,DOMESTIC DISTURBANCE IP,5,2900 N MAIN ST,October,4 ,2014121735,,,
10/1/2014  8:52:07 AM,DOMESTIC DISTURBANCE IP,1,306-2H ARDALE DR,October,4 ,2014121496,201429474,,
10/1/2014  12:32:04 AM,DOMESTIC DISTURBANCE IP,2,1412-A E COMMERCE AV,October,4 ,2014121398,201429443,,
9/30/2014  9:38:51 PM,DOMESTIC DISTURBANCE,3,1703 WELBORN ST,September,3 ,2014121357,201429426,,
9/30/2014  9:19:41 PM,DOMESTIC DISTURBANCE IP,1,841 PUTNAM ST,September,3 ,2014121349,201429421,,
9/30/2014  4:45:33 PM,DOMESTIC DISTURBANCE,4,1107 PARK ST,September,3 ,2014121249,,,
9/30/2014  4:34:42 PM,DOMESTIC DISTURBANCE,4,603-B GRANBY AV,September,3 ,2014121244,,,
9/30/2014  4:28:10 PM,DOMESTIC DISTURBANCE,8,832 FERNDALE BV,September,3 ,2014121239,,,
9/29/2014  8:54:21 PM,DOMESTIC DISTURBANCE,4,301 OAKWOOD ST,September,2 ,2014120860,,,
9/29/2014  7:54:29 PM,DOMESTIC DISTURBANCE IP,4,710 SOUTH RD,September,2 ,2014120839,,,
9/29/2014  3:20:38 PM,DOMESTIC DISTURBANCE IP,1,100 PRICE ST,September,2 ,2014120737,201429240,,
9/29/2014  2:58:08 PM,DOMESTIC DISTURBANCE,4,1117 DENNY ST,September,2 ,2014120727,,,
9/29/2014  2:46:39 PM,DOMESTIC DISTURBANCE,4,1400 OLDE EDEN DR,September,2 ,2014120721,,,
9/29/2014  9:52:12 AM,DOMESTIC DISTURBANCE,8,1318 CAMDEN AV,September,2 ,2014120607,,,
9/29/2014  8:51:24 AM,DOMESTIC DISTURBANCE,1,1318 CAMDEN AV,September,2 ,2014120576,201429205,,
9/28/2014  11:47:40 PM,DOMESTIC DISTURBANCE IP,1,1007 TIPTON ST,September,1 ,2014120479,201429177,,
9/28/2014  10:33:53 PM,DOMESTIC DISTURBANCE,1,2715 WESTGATE DR,September,1 ,2014120456,201429172,,
9/28/2014  10:24:17 PM,DOMESTIC DISTURBANCE,1,603 GRANBY AV,September,1 ,2014120451,201429169,,
9/28/2014  9:38:43 PM,DOMESTIC DISTURBANCE,8,1204-A ADAMS ST,September,1 ,2014120434,,,
9/28/2014  9:04:51 PM,DOMESTIC DISTURBANCE IP,1,103 PRINCETON AV,September,1 ,2014120423,201429173,,
9/28/2014  8:01:14 PM,DOMESTIC DISTURBANCE,2,3760 WINDSTREAM WY,September,1 ,2014120403,201429155,,
9/28/2014  7:23:34 PM,DOMESTIC DISTURBANCE,4,921 RANDOLPH ST,September,1 ,2014120392,,,
9/28/2014  3:58:47 PM,DOMESTIC DISTURBANCE IP,2,1221 MONTLIEU AV,September,1 ,2014120316,201429142,,
9/28/2014  8:16:58 AM,DOMESTIC DISTURBANCE IP,1,1104 ENTERPRISE DR,September,1 ,2014120211,201429118,,
9/28/2014  8:10:17 AM,DOMESTIC DISTURBANCE IP,8,1104 ENTERPRISE DR,September,1 ,2014120208,,,
9/28/2014  7:40:30 AM,DOMESTIC DISTURBANCE IP,1,103 GAYLORD CT,September,1 ,2014120202,201429115,,
9/28/2014  2:28:32 AM,DOMESTIC DISTURBANCE IP,4,2513-C SUFFOLK AV,September,1 ,2014120146,,,
9/27/2014  11:55:21 PM,DOMESTIC DISTURBANCE IP,1,247-C NORTHPOINT AV,September,7 ,2014120101,201429091,,
9/27/2014  10:55:36 PM,DOMESTIC DISTURBANCE IP,1,411 HAY ST,September,7 ,2014120077,201429084,,
9/27/2014  10:46:40 PM,DOMESTIC DISTURBANCE,1,3602-3H BROADSTONE VILLAGE DR,September,7 ,2014120073,201429087,,
9/27/2014  9:15:35 PM,DOMESTIC DISTURBANCE,4,1442 MADISON ST,September,7 ,2014120019,,,
9/27/2014  3:56:32 PM,DOMESTIC DISTURBANCE IP,5,346 SUNSET DR,September,7 ,2014119896,,,
9/27/2014  10:32:43 AM,DOMESTIC DISTURBANCE IP,1,2139 RIVERMEADE DR,September,7 ,2014119794,201429024,,
9/27/2014  10:03:44 AM,DOMESTIC DISTURBANCE IP,1,2452 BELLEMEADE ST,September,7 ,2014119786,201429022,,
9/27/2014  8:40:43 AM,DOMESTIC DISTURBANCE IP,1,4475 MICA CT,September,7 ,2014119769,201429018,,
9/27/2014  8:15:28 AM,DOMESTIC DISTURBANCE IP,5,4475 MICA CT,September,7 ,2014119763,,,
9/27/2014  7:43:20 AM,DOMESTIC DISTURBANCE,1,6111 TORY CT,September,7 ,2014119762,201429012,,
9/27/2014  6:25:54 AM,DOMESTIC DISTURBANCE,4,2508-B AMBASSADOR CT,September,7 ,2014119754,,,
9/27/2014  1:18:05 AM,DOMESTIC DISTURBANCE IP,1,3602-2B BROADSTONE VILLAGE DR,September,7 ,2014119719,201429002,,
9/27/2014  1:01:59 AM,DOMESTIC DISTURBANCE,4,500 KENT CT,September,7 ,2014119717,,,
9/26/2014  11:08:07 PM,DOMESTIC DISTURBANCE IP,1,136-B OLD WINSTON RD,September,6 ,2014119682,201428996,,
9/26/2014  5:42:45 PM,DOMESTIC DISTURBANCE IP,1,1300-BLK W ENGLISH RD,September,6 ,2014119572,201428975,,
9/26/2014  5:33:00 PM,DOMESTIC DISTURBANCE IP,5,1420-C E COMMERCE AV,September,6 ,2014119566,,,
9/26/2014  5:24:51 PM,DOMESTIC DISTURBANCE IP,1,3806 BRADDOCK RD,September,6 ,2014119562,201428973,,
9/26/2014  4:30:58 PM,DOMESTIC DISTURBANCE IP,1,927 BELMONT DR,September,6 ,2014119529,201428964,,
9/26/2014  1:09:12 PM,DOMESTIC DISTURBANCE,4,208 WELCH DR,September,6 ,2014119453,,,
9/26/2014  6:58:59 AM,DOMESTIC DISTURBANCE IP,1,2403 N CENTENNIAL ST,September,6 ,2014119334,201428919,,
9/26/2014  6:45:06 AM,DOMESTIC DISTURBANCE IP,5,2757 GRANVILLE ST,September,6 ,2014119330,,,
9/26/2014  1:37:56 AM,DOMESTIC DISTURBANCE IP,1,1009 LEONARD AV,September,6 ,2014119307,201428913,,
9/25/2014  7:24:58 PM,DOMESTIC DISTURBANCE,6,2913 TRIANGLE LAKE RD,September,5 ,2014119187,,,
9/25/2014  7:01:27 PM,DOMESTIC DISTURBANCE IP,1,2906 W ENGLISH RD,September,5 ,2014119178,201428881,,
9/25/2014  4:13:13 PM,DOMESTIC DISTURBANCE IP,1,1414-J BERGAMOT LP,September,5 ,2014119120,201428865,,
9/25/2014  3:44:28 PM,DOMESTIC DISTURBANCE IP,1,3237 DERBY CI,September,5 ,2014119106,201428864,,
9/25/2014  2:31:18 PM,DOMESTIC DISTURBANCE IP,1,220 N CENTENNIAL ST,September,5 ,2014119081,201428855,,
9/25/2014  2:09:58 PM,DOMESTIC DISTURBANCE,1,2200 WESTCHESTER DR,September,5 ,2014119070,201428851,,
9/25/2014  10:32:20 AM,DOMESTIC DISTURBANCE,4,116 UNDERHILL ST,September,5 ,2014118997,,,
9/25/2014  8:57:09 AM,DOMESTIC DISTURBANCE IP,1,203-I NORTHPOINT AV,September,5 ,2014118958,201428825,,
9/25/2014  7:25:56 AM,DOMESTIC DISTURBANCE,4,810 ARLINGTON ST,September,5 ,2014118925,,,
9/25/2014  3:21:59 AM,DOMESTIC DISTURBANCE,4,210 VENABLE CT,September,5 ,2014118903,,,
9/25/2014  12:53:12 AM,DOMESTIC DISTURBANCE IP,1,1501 WAVERLY ST,September,5 ,2014118888,201428816,,
9/24/2014  11:59:57 PM,DOMESTIC DISTURBANCE,4,1438 CEDROW DR,September,4 ,2014118877,,,
9/24/2014  10:23:18 PM,DOMESTIC DISTURBANCE IP,4,811-B LEONARD AV,September,4 ,2014118850,,,
9/24/2014  12:20:26 PM,DOMESTIC DISTURBANCE IP,1,1103 WAYSIDE ST,September,4 ,2014118630,201428757,,
9/24/2014  8:17:14 AM,DOMESTIC DISTURBANCE,8,709 OLD WINSTON RD,September,4 ,2014118541,,,
9/24/2014  12:12:22 AM,DOMESTIC DISTURBANCE IP,2,1340 CROSSWINDS DR,September,4 ,2014118473,201428721,,
