2200 BOLINGBROKE CT, 27265, SingleFamily, 1970, 18295, 1824, 113859
207 HAY ST, 27260, SingleFamily, 1938, 5663, 720, 36629
4114 QUEENS GRANT RD, 27282, Condominium, 1998, 13503, 2271, 189818
2912-C E KIVETT DR, 27260, SingleFamily, 1955, 18921, 1684, 65012
3403 KAYLA CT, 27265, SingleFamily, 1996, 16117, 1708, 169194
3013-D INGLESIDE DR, 27265, Apartment, , , 957, 
803 TRYON AV, 27260, SingleFamily, 1920, 6970, 1120, 39864
1810-3A ABBERTON WY, 27260, Apartment, , , 950, 
499 WISE AV/PARK ST, , , , , , 
701-409 E GREEN DR, , , , , , 
288 DOROTHY ST, 27262, SingleFamily, 2004, 9583, 1065, 74559
810 GORDON ST, 27260, SingleFamily, 1990, 14375, 1017, 68120
222-I NORTHPOINT AV, 27262, Condominium, 1972, 871, 1120, 48590
1132 FOREST HILL DR, 27262, SingleFamily, 2010, 12632, 3400, 437933
3113 BOWERS AV, 27260, SingleFamily, 1931, 8276, 624, 38327
247-N NORTHPOINT AV, , , , , , 
2006 EDGEWOOD DR, 27262, SingleFamily, 1953, 10454, 962, 58566
203-A N HALL ST, 27263, MultiFamily2To4, 1970, 11340, 1400, 79260
1451 N HAMILTON ST, 27262, SingleFamily, 2007, 8276, 1188, 73475
903 NORWOOD AV, 27262, SingleFamily, 1926, 7405, 794, 47787
1799 N HAMILTON ST/JOHNSON ST, , , , , , 
510 RICHARDSON AV, 27260, MultiFamily2To4, 1939, 7500, 1060, 68234
1128 ADAMS ST, 27262, SingleFamily, 1914, 7405, 1015, 38391
3348 DENBY CT, 27282, SingleFamily, 1998, 20473, 2127, 180954
310 PHILLIPS AV, 27262, SingleFamily, 1955, 6098, 850, 42080
522 WARBLER CT, 27260, SingleFamily, 2000, 7841, 1146, 75432
506-B SAUNDERS PL, 27260, MultiFamily2To4, 1961, 7500, 1883, 64640
100 S WEST POINT AV/W ENGLISH RD, , , , , , 
3227 E LOFTYVIEW CT, 27260, SingleFamily, , 15682, , 62011
2924 E KIVETT DR, , , , , , 
3602-3E BROADSTONE VILLAGE DR, 27260, Apartment, 2002, , 685, 
3209 DERBY CI, , , , , , 
1002 BARBEE AV, 27260, SingleFamily, 1946, 8755, 1735, 61384
1442 N HAMILTON ST, 27262, SingleFamily, 1955, 7841, 988, 57637
1102-A S ELM ST, 27260, SingleFamily, 1946, 6098, 1765, 56995
810 W WILLIS AV, 27260, SingleFamily, 1918, 6970, 1116, 40249
1731 STONEYBROOK DR, 27265, SingleFamily, 1972, 13503, 2250, 123347
805-1A SHARON WY, , , , , , 
4321 PIEDMONT PW, , , , , , 
1912 BOULDING AV, 27265, SingleFamily, 1971, 11761, 1000, 62505
3611 SINGLE LEAF CT, 27265, SingleFamily, 1995, 12632, 1755, 155608
3993-1B CLUBHOUSE CT, , , , , , 
399 GREENSBORO RD/I-74/US 311, , , , , , 
501 RICHARDSON AV, 27260, SingleFamily, 1910, 9261, 1962, 81142
4110 PREMIER DR, , , , , , 
215-E DOROTHY ST, , , , , , 
111 BRIGGS PL, 27262, SingleFamily, 1923, 7405, 1836, 109045
333-F HENLEY ST, , , , , , 
3838 TARRANT TRACE CI, , , , , , 
947 COUNCIL ST, 27262, SingleFamily, 1958, 6970, 1600, 107427
509-B SAUNDERS PL, 27260, MultiFamily2To4, 1960, 7200, 1827, 63562
2399 WOODRUFF AV/WAVERLY ST, , , , , , 
1506 N HAMILTON ST, 27262, SingleFamily, 1955, 8712, 1300, 63573
3619 AKERS CT, 27263, SingleFamily, 1994, 9583, 1132, 94270
403 MANOR DR, 27260, SingleFamily, 1969, 18731, 1346, 73082
1350-3A BURTON AV, , , , , , 
1230-2G TURTLE ROCK WY, , , , , , 
605 GRANBY AV, 27260, SingleFamily, 1922, 7841, 1162, 47075
502 WESTCHESTER DR, 27262, SingleFamily, 1978, 54886, 1810, 169571
1264 BROWNSFIELD CT, 27262, SingleFamily, 2006, 153766, 1916, 145781
704 WISE AV, 27260, SingleFamily, 1915, 8276, 1464, 46719
4301 BRADBURY WY, 27265, SingleFamily, 1993, 4608, 1968, 159183
3639 MALIBU DR, 27265, SingleFamily, 1967, 21780, 1708, 132543
134-C OLD WINSTON RD, 27265, Condominium, 1981, 35283, 13728, 578522
799 WISE AV/ASHEBORO ST, , , , , , 
2941 TRIANGLE LAKE RD, 27260, SingleFamily, 1989, 7405, 1156, 74944
409 LARDNER CT, 27260, SingleFamily, 1967, 17860, 1250, 77171
4614 ALLISONS WY, , , , , , 
803 ARLINGTON ST, 27260, SingleFamily, 1949, 12632, 1445, 64269
134-A OLD WINSTON RD, 27265, Condominium, 1981, 35283, 13728, 578522
4839 W WENDOVER AV, , , , , , 
237-C NORTHPOINT AV, 27262, Condominium, 1977, 435, 1584, 85675
241-A NORTHPOINT AV, 27262, Condominium, 1977, 2178, 1452, 83196
3023-F INGLESIDE DR, 27265, MultiFamily2To4, , , 733, 69882
1412 WISTERIA CT, 27265, SingleFamily, 1994, 10890, 2176, 210067
3853 SANDLEWOOD RD, 27265, SingleFamily, 1992, 22651, 2970, 225780
115 BELLEVUE DR, , , , , , 
1124 TEXTILE PL, 27260, SingleFamily, 1919, , 784, 48370
811 W LEXINGTON AV, 27262, SingleFamily, 1957, 20909, 1612, 115616
409-A HAY ST, 27260, SingleFamily, 1936, 5663, 1104, 38873
3855 HICKSWOOD CREEK DR, 27265, SingleFamily, 2006, 20909, 1416, 104122
911 SKEET CLUB RD, 27265, SingleFamily, 1952, 33977, 1514, 135698
2610 CENTRAL AV, 27260, MultiFamily2To4, 1985, 5760, 848, 46005
1205-B HOOVER AV, 27260, SingleFamily, 1973, 6534, 1034, 39470
1707 N NORWOOD CT, 27262, SingleFamily, 1958, 13504, 1461, 81730
1020-A ASHEBORO ST, 27260, MultiFamily2To4, 1966, 7500, 1232, 44732
626-71D N HAMILTON ST, , , , , , 
502-A BARKER AV, , , , , , 
208 WELCH DR, 27265, SingleFamily, 1964, 7841, 900, 48308
312 HOBSON ST, 27260, SingleFamily, 1988, 13504, 1920, 93541
3303 CRESTVIEW DR, 27260, SingleFamily, 1961, 20038, 1697, 81486
399 ANAHEIM ST/WILLARD AV, , , , , , 
315 DRUID ST, 27265, SingleFamily, 1995, 9583, 1014, 70404
1419-A S MAIN ST, , , , , , 
2905-A ESCO PL, , , , , , 
916 MARLBORO ST, 27260, SingleFamily, 1950, 436, 925, 43059
1014 SALEM ST, 27262, SingleFamily, 1947, 7841, 812, 36635
2899 S MAIN ST/ARCHDALE RD, , , , , , 
100-BLK JAMES RD, , , , , , 
1629 LAKEWOOD DR, 27262, SingleFamily, 1960, 21780, 1170, 76171
1408 WELBORN ST, 27262, SingleFamily, 1946, 7405, 900, 66538
1111 E RUSSELL AV, 27260, SingleFamily, 1929, 8276, 1106, 41083
1907 S ELM ST, 27260, SingleFamily, 1946, 37461, 792, 60204
2301 SHADOW VALLEY RD, , , , , , 
2630 WILLARD DAIRY RD, 27265, SingleFamily, 1931, 430808, 3603, 739635
501 KENNEDY AV, 27262, SingleFamily, 1922, 6970, 882, 44603
405 ABERDEEN RD, 27265, SingleFamily, 1963, 60984, 2814, 180909
1418-A E COMMERCE AV, , , , , , 
507-B WHITE OAK ST, 27260, VacantResidentialLand, 1989, 7500, 2200, 
304 PARK ST, 27260, SingleFamily, 1926, 8712, 1200, 43408
408 CAREY AV, 27262, SingleFamily, 1955, 11761, 962, 57686
816 CENTRAL CT, 27260, SingleFamily, 1999, 13068, 1289, 87522
606 WESLEY DR, 27260, SingleFamily, 1935, 8276, 896, 39058
706 HENDRIX ST, 27260, SingleFamily, 1994, 5663, 1088, 74404
3835 BEVERLY HILLS DR, 27265, SingleFamily, 1985, 20909, 1624, 151094
726 BRIDGES DR, 27262, SingleFamily, 1951, 17143, 906, 37211
1372 BAYSWATER DR, 27265, Townhouse, 2004, 2677, 1139, 97307
999 S COLLEGE DR/E RUSSELL AV, , , , , , 
1100-BLK GUILFORD AV, , , , , , 
324 ENNIS ST, , , , , , 
1602-I LONG ST, , , , , , 
305-3 OAKWOOD ST, , , , , , 
506 SOUTHRIDGE RD, 27282, SingleFamily, 1967, 23522, 1968, 
626 E STATE AV, 27262, SingleFamily, 1953, 10454, 1024, 56374
2708-E INGRAM RD, , , , , , 
1006 CAMPBELL ST, 27262, SingleFamily, 1992, 7405, 1088, 56687
1311-2 FOUST AV, , , , , , 
808-B MOBILE ST, 27260, MultiFamily2To4, 1971, 7405, 1056, 45360
111-2F E SWATHMORE AV, , , , , , 
933 MARLBORO ST, 27260, SingleFamily, 1947, 12197, 1010, 45869
404 GREER AV, 27260, SingleFamily, 1906, 9148, 1020, 38060
811 BURTON AV, 27262, SingleFamily, 1947, 8276, 750, 40978
3339 WILITON WY, 27260, SingleFamily, 2003, 10019, 2372, 127120
217-F NORTHPOINT AV, 27262, Townhouse, 1972, 871, 1500, 54167
2501 AMBASSADOR CT, , , , , , 
815 NANCE AV, 27263, SingleFamily, , 7841, , 46160
601-B SAUNDERS PL, 27260, MultiFamily2To4, 1960, 7200, 1827, 62387
801-B LEONARD AV, , , , , , 
813 PINEBURR RD, 27282, SingleFamily, 1975, 14375, 1924, 128525
1108 GUYER ST, 27262, SingleFamily, 1950, 9147, 895, 40379
1009-A ROBERTS LN, , , , , , 
232-B BRENTWOOD ST, , , , , , 
3915 SEDGEBROOK ST, , , , , , 
792 N MAIN ST, , , , , , 
2300 E GREEN DR, 27260, SingleFamily, , 16988, , 43152
311-B COLTRANE AV, 27260, MultiFamily2To4, 1953, 7500, 1127, 41704
1016 GRACE ST, 27260, SingleFamily, 1922, 6970, 1167, 43600
1433 BAILEY CI, , , , , , 
2300-G SHADOW VALLEY RD, , , , , , 
2320-2E BELLEMEADE ST, , , , , , 
1413 N HAMILTON ST, 27262, SingleFamily, 1955, 6969, 958, 46851
104 BUENA VISTA AV, 27265, SingleFamily, 1990, 15682, 1476, 111861
404 SNIDER ST, 27265, SingleFamily, 2007, 9583, 1040, 78529
2534-E SUFFOLK AV, , , , , , 
1037 OAKVIEW RD, 27265, SingleFamily, 1989, 12632, 1497, 120289
605 E SPRINGFIELD RD, 27263, SingleFamily, 1945, 16988, 1324, 61448
605 E LEXINGTON AV, 27262, SingleFamily, 1951, 8276, 1064, 62566
899 LAKECREST AV/JOHNSON ST, , , , , , 
3105 N CENTENNIAL ST, 27265, SingleFamily, 1968, 12197, 1486, 106315
508 CABLE ST, , , , , , 
505 S BUNKER HILL RD, , , , , , 
1701-D LEONARD AV, , , , , , 
118 BRIGGS PL, 27262, SingleFamily, 1960, 7405, 1016, 69564
101 MANOR DR, 27260, SingleFamily, 1959, 22216, 1540, 80499
808-1307 LAKECREST AV, , , , , , 
212 DILWORTH RD, 27265, SingleFamily, 1956, 21780, 1587, 129607
404 GRAND ST, , , , , , 
2302-A SHADOW VALLEY RD, , , , , , 
427 MOFFITT DR, 27265, SingleFamily, 1947, 15682, 704, 38563
2123 STONEYCREEK DR, 27265, SingleFamily, 1986, 9583, 1344, 81512
3006 S MAIN ST, , , , , , 
1799 LEONARD AV/CARTER ST, , , , , , 
1529 SKEET CLUB RD, 27265, SingleFamily, 1965, 38333, 2309, 262679
417 DENNY ST, 27262, SingleFamily, 1992, 8712, 1140, 58988
2400-D GORDON RD, , , , , , 
1290-1C BURTON AV, , , , , , 
500-BLK BLAIN CT, , , , , , 
910-B JEFFERSON ST, 27260, SingleFamily, 2006, 12632, 1972, 118582
4603-1A CROWNE LAKE CI, , , , , , 
910-B SHARON ST, 27260, SingleFamily, 1990, 6970, 1536, 53653
605-C GRANBY AV, 27260, SingleFamily, 1922, 7841, 1162, 47075
120-A NORTHGATE CT, , , , , , 
2221 CHAMBERS ST, 27263, SingleFamily, 1925, 14375, 1054, 52374
535 FLINT AV, 27260, SingleFamily, 1922, 10890, 1248, 40498
3736 GEORGIA POND LN, 27265, SingleFamily, 2004, 436, 2794, 212142
1615-K E LEXINGTON AV, , , , , , 
1508 FORREST ST, 27262, SingleFamily, 1959, 13504, 962, 64586
219-A DOROTHY ST, , , , , , 
1300 PONDHAVEN DR, 27265, SingleFamily, 2005, 9148, 2560, 204847
3609 FAIRLANE ST, 27265, SingleFamily, 1960, 27878, 1242, 119845
116 UNDERHILL ST, 27260, SingleFamily, 1922, 5663, 1365, 45348
816 DOGWOOD CI, , , , , , 
515 CABLE ST, 27260, SingleFamily, 1914, 14375, 1956, 62747
828 E LEXINGTON AV, 27262, SingleFamily, 1920, 11326, 1886, 60037
310-C BRENTWOOD ST, 27260, SingleFamily, 1971, 6098, 1130, 70721
1311 FRANKLIN AV, 27260, SingleFamily, 1922, 7841, 1060, 39352
799 PARAMOUNT ST/REGINALD CT, , , , , , 
1230-1E GLENSTONE TR, , , , , , 
121 N HALL ST, 27263, SingleFamily, 1963, 10454, 768, 54052
1350-2A BURTON AV, , , , , , 
610-3G CLARA COX WY, , , , , , 
3415 N CENTENNIAL ST, , , , , , 
4340-2G RIVER BIRCH LP, , , , , , 
2428 WILLIAMS AV, 27262, SingleFamily, 1953, 11326, 875, 41013
2700-A ANNMOORE CI, , , , , , 
713 CHESTNUT DR, 27262, SingleFamily, 1955, 6970, 1750, 69581
2615 S MAIN ST, , , , , , 
1010 SALES ST, 27260, SingleFamily, 1948, 41818, 1002, 47312
1020-B ASHEBORO ST, 27260, MultiFamily2To4, 1966, 7500, 1232, 44732
699 SAUNDERS PL/BOUNDARY AV, , , , , , 
1223 CAROLINA ST, 27262, SingleFamily, 1953, 10019, 875, 42754
1205 VERNON PL, 27260, SingleFamily, 1933, 5663, 707, 36757
710 BARBEE AV, 27260, SingleFamily, 1948, 6534, 1064, 42813
1507 EAST AV, 27260, SingleFamily, 1918, 6534, 1004, 38348
1629 STALEY RD, , , , , , 
3123 COLONY DR, 27282, SingleFamily, 1979, 11761, 1492, 114557
4340-2F RIVER BIRCH LP, , , , , , 
611-F GRANBY AV, , , , , , 
315-A KENDALL AV, , , , , , 
699 LAKE AV/RANDOLPH ST, , , , , , 
115-2B E SWATHMORE AV, , , , , , 
1015-A RICHLAND ST, 27260, MultiFamily2To4, , , , 45893
824-H OLD WINSTON RD, , , , , , 
1111 CAMPBELL ST, 27262, MultiFamily2To4, 1959, 7405, 1500, 50803
231-L NORTHPOINT AV, , , , , , 
233-I NORTHPOINT AV, , , , , , 
105 MONNELL DR, , , , , , 
707 ROLLING GREEN DR, 27260, SingleFamily, 1997, 11251, 1173, 81716
612-D N ROTARY DR, , , , , , 
1230-3F GLENSTONE TR, , , , , , 
501-A RICHARDSON AV, 27260, SingleFamily, 1910, 9261, 1962, 81142
2508-F AMBASSADOR CT, , , , , , 
2204 PALMER ST, 27265, SingleFamily, 1985, 11326, 1008, 51230
819-1A BELMONT DR, 27263, Condominium, 2005, 435, 851, 63541
3553-3H RAMSAY ST, , , , , , 
212 RANDALL ST, 27260, SingleFamily, 1958, 13939, 1245, 67921
399 E LEXINGTON AV/MADISON ST, , , , , , 
607-3E CLARA COX WY, , , , , , 
2303 FRANCIS ST, 27263, SingleFamily, 1939, 14810, 1324, 63767
2510-2D BELLEMEADE ST, , , , , , 
3311 CRESTVIEW DR, 27260, SingleFamily, 1960, 21780, 1690, 83074
420 HABERSHAM RD, 27260, SingleFamily, 1970, 10890, 1088, 50648
108 VAIL AV, , , , , , 
1003 N MAIN ST, , , , , , 
1204-4 E GREEN DR, , , , , , 
226 NORTHPOINT AV, 27262, Condominium, 1972, 871, 1120, 48467
3985 KATHERINE WY, 27282, Condominium, 2000, 871, 1406, 105338
3751-3C BRACKNELL DR, , , , , , 
232-G BRENTWOOD ST, , , , , , 
2108 FRIENDS AV, 27260, SingleFamily, 1955, 10890, 875, 44346
606 N CENTENNIAL ST, 27262, SingleFamily, 1920, 6098, 1689, 58175
1102 CAMPBELL ST, 27262, SingleFamily, 1983, 7405, 1680, 71387
2340-1C BELLEMEADE ST, , , , , , 
120 SPRING GARDEN CI, , , , , , 
805-3F SHARON WY, , , , , , 
3770-2B BRACKNELL DR, , , , , , 
1708 COUNTRY CLUB DR, 27262, SingleFamily, 1973, 15682, 2490, 192523
1220 S DOWNING ST, 27260, SingleFamily, 1968, 6970, 1143, 40500
2009 ALMINA PL, 27262, SingleFamily, 1924, 6534, 1072, 58540
207 WILLOWOOD DR, 27260, SingleFamily, 1920, 14375, 1200, 57452
3202 BOWERS AV, 27260, SingleFamily, 1990, 8276, 1020, 66885
799 E RUSSELL AV/ASHEBORO ST, , , , , , 
531 GATEWOOD AV, 27262, SingleFamily, 1939, 9148, 1175, 93381
901 E SPRINGFIELD RD, , , , , , 
2729 ALPHA ST, 27263, SingleFamily, 2006, 5227, 1426, 109516
314-2C ARDALE DR, 27260, Condominium, 1998, 436, 1024, 69263
208-B W PARKWAY AV, 27282, MultiFamily2To4, 1995, , , 116820
210 WESTVIEW PL, 27260, SingleFamily, 1955, 12000, 960, 71830
699 PARK ST/E GRIMES AV, , , , , , 
2640 DANDELION DR, 27265, SingleFamily, 2006, 14810, 2874, 237191
217 BOYCE AV, 27282, SingleFamily, 1958, 23087, 1612, 108538
3997 FOUNTAIN VILLAGE CI, , , , , , 
1004 TESH CT, 27265, SingleFamily, 2000, 10890, 1232, 117255
2715 WESTGATE DR, 27265, SingleFamily, 1996, 9583, 1040, 86755
2231-2D COPPERSTONE DR, , , , , , 
708 SHERWOOD PL, 27262, SingleFamily, 1969, 9148, 840, 47822
1811-A KING ST, 27260, Condominium, 1986, 13500, 3192, 172636
2631-G SUFFOLK AV, , , , , , 
399 PARK ST/E COMMERCE AV, , , , , , 
1099 E GREEN DR/CABLE ST, , , , , , 
808-B CLIFFSIDE AV, 27260, SingleFamily, 1956, 6098, 1440, 48203
3235 E LOFTYVIEW CT, 27260, SingleFamily, 1971, 18295, 1242, 69535
1307 BRADSHAW ST, 27262, SingleFamily, 1946, 7405, 750, 36947
214-C WINDLEY ST, 27260, SingleFamily, 1946, 6970, 737, 37967
404 HICKORY CHAPEL RD, 27260, SingleFamily, 1937, 10019, 852, 39873
699 CLARA COX WY/SHARON CI, , , , , , 
3737 PEMBERTON WY, 27265, SingleFamily, 2002, 8712, 2258, 181570
224-G BRENTWOOD ST, , , , , , 
3770-1D BRACKNELL DR, , , , , , 
304 HICKORY LN, 27265, SingleFamily, 1952, 29621, 1364, 55814
909 RANDOLPH ST, 27260, SingleFamily, 1922, 7405, 1232, 40689
605-E GRANBY AV, , , , , , 
6320-3A LONG LEAF CT, , , , , , 
2541 GUYER ST, , , , , , 
925 SKEET CLUB RD, 27265, SingleFamily, 2003, 50094, 1970, 169113
5220 SWITCHBACK DR, 27265, SingleFamily, 2011, , 1432, 120503
219-C NORTHPOINT AV, 27262, Condominium, 1972, 436, 738, 40843
200 BRINKLEY PL, 27265, SingleFamily, 1981, 6970, 700, 62272
411-1316 PARK ST, , , , , , 
310-E BRENTWOOD ST, , , , , , 
400-BLK N CENTENNIAL ST, , , , , , 
624 WILLIAMSBURG TE, , , , , , 
102 LAWNDALE AV, 27260, SingleFamily, 1966, 7405, 884, 38797
305 HOMESTEAD AV, 27262, SingleFamily, 1936, 19166, 1656, 83729
2521-D SUFFOLK AV, , , , , , 
3623 SINGLE LEAF CT, 27265, SingleFamily, 1995, 148, 2260, 179051
919-B ASHEBORO ST, 27260, MultiFamily2To4, 1918, 8712, 1382, 49010
215 IRBYWOOD DR, 27262, SingleFamily, 1950, 10019, 1000, 46499
608 WESTWOOD AV, 27262, SingleFamily, 1948, 11326, 1386, 100677
2546 AMBASSADOR CT, 27265, Townhouse, 2000, 1306, 1000, 61012
1195-2D GLENSTONE TR, , , , , , 
3000-BLK W ENGLISH RD, , , , , , 
703 PENN PL, , , , , , 
608 WOODRIDGE LN, 27262, SingleFamily, 1958, 12197, 1376, 63626
3014-A SHERRILL AV, , , , , , 
3304 WYNNFIELD DR, 27265, SingleFamily, 2006, 16117, 2556, 324115
336 S MAIN ST, , , , , , 
253 DOROTHY ST, 27262, SingleFamily, 1960, 348480, 1152, 55580
1313 WOODHAVEN AV, 27260, SingleFamily, 1959, 17424, 1025, 47534
2313-B BRENTWOOD ST, 27263, SingleFamily, 1985, 12632, 2192, 95818
3913 SANDLEWOOD RD, 27265, SingleFamily, 1988, 16117, 2101, 178362
2815 S MAIN ST, , , , , , 
310-2B ARDALE DR, 27260, Condominium, 1998, 436, 1024, 68672
902 HAVENRIDGE DR, 27265, SingleFamily, 1999, 12197, 1570, 130357
702-K WESTCHESTER DR, , , , , , 
4050 RIVER POINTE PL, 27265, SingleFamily, 1999, 47916, 3800, 1230430
3010 LODGE DR, 27282, SingleFamily, 1996, 16117, 3145, 324721
3632 COTTESMORE DR, 27265, SingleFamily, 2006, 11761, 3609, 293848
1001 GRANBY AV, 27260, SingleFamily, 1918, 7405, 1212, 41727
610-3D CLARA COX WY, , , , , , 
701-703 S ELM ST, 27260, SingleFamily, 1931, 10454, 1585, 50005
2610 ERNEST ST, 27263, SingleFamily, 1976, 10454, 1072, 82063
2918 ARCHDALE RD, , , , , , 
600 E FARRISS AV, 27262, SingleFamily, 1950, 10890, 912, 50344
406 JUNIOR ST, 27260, SingleFamily, 1999, 11761, 1170, 76943
610-3C CLARA COX WY, , , , , , 
1503 GRAVES AV, 27260, SingleFamily, 1971, 6534, 1137, 57561
3145 HIGHBRIDGE CI, , , , , , 
618 SOUTH RD, 27262, SingleFamily, 1934, 9148, 1000, 45321
918 N MAIN ST, , , , , , 
3218 ROCKINGHAM RD, 27265, SingleFamily, 1979, 12197, 1200, 97421
2620-1B INGLESIDE DR, 27265, Condominium, 1999, 435, 1096, 70129
1806 ARDEN PL, 27265, SingleFamily, 1961, 20908, 1600, 100332
701-200 S ELM ST, , , , , , 
300 MORGAN PL, 27260, SingleFamily, 1957, 8276, 875, 39463
1720 WESTCHESTER DR, , , , , , 
302-2A ARDALE DR, 27260, Condominium, 1998, 436, 1024, 67390
329 PICKETT PL, 27262, SingleFamily, 1922, 6098, 1084, 39481
511 WESTWOOD AV, 27262, MultiFamily2To4, 1961, , 455, 68168
1203 GUYER ST, 27262, SingleFamily, 1951, 8712, 1135, 43792
2144-A CHESTER RIDGE DR, , , , , , 
2806 E KIVETT DR, 27260, SingleFamily, 1950, 39204, 1164, 77835
304-2G ARDALE DR, 27260, Condominium, 1998, 436, 1024, 67571
2617 CENTRAL AV, 27260, MultiFamily2To4, 1994, , 949, 48189
531 E DAYTON AV, 27262, SingleFamily, 2007, 9583, 1152, 76936
1910 FERN AV, , , , , , 
2901 SHERRILL AV, 27260, SingleFamily, 1970, 16988, 2472, 125187
603 DENNY ST, 27262, SingleFamily, 1926, 6970, 1343, 47011
316 HICKORY LN, 27265, SingleFamily, 1965, 10454, 1008, 71557
207-B HERBERT PL, 27260, SingleFamily, 1956, 12197, 1144, 41387
1457 KINGSWAY DR, 27260, SingleFamily, 1972, 12632, 1200, 73372
805 RICHLAND ST, 27260, SingleFamily, 1918, 8712, 1252, 47535
1908 LEONARD AV, 27260, SingleFamily, 1992, 8276, 1030, 41707
803 MOBILE ST, 27260, SingleFamily, 1968, 7841, 1008, 45850
1800 S MAIN ST, , , , , , 
113-G OAKWOOD ST, , , , , , 
813 PARK ST, 27260, SingleFamily, 2006, 10019, 1928, 88951
2521-F AMBASSADOR CT, , , , , , 
3701-1A MORRIS FARM DR, , , , , , 
2503-A AMBASSADOR CT, , , , , , 
899 W FAIRFIELD RD/SHORE ST, , , , , , 
1408 W GREEN DR, 27260, SingleFamily, 1922, 6750, 884, 69036
1439 MADISON ST, 27262, SingleFamily, 1973, 4792, 1176, 68110
810 E COMMERCE AV, 27260, MultiFamily2To4, 1920, 6450, 1000, 54505
209 HERBERT PL, 27260, SingleFamily, 1955, 10019, 1144, 41507
1000-D SALES ST, 27260, SingleFamily, 1990, 71438, 9240, 536147
2403 DELAWARE PL, 27260, SingleFamily, 1942, 10890, 1022, 46298
300 PHILLIPS AV, 27262, SingleFamily, 1915, 4356, 1394, 48588
223 WOODBURY ST, 27260, SingleFamily, 1939, 6534, 728, 37615
1610 LINCOLN DR, 27260, SingleFamily, 1923, 7405, 1080, 45969
1008 ANDERSON PL, 27260, SingleFamily, 1961, 7841, 1240, 43208
1511-D WAVERLY ST, 27265, Condominium, 1948, 436, 704, 39021
2805 SPLITBROOKE DR, , , , , , 
1300-BLK WISE AV, , , , , , 
150 S MAIN ST, , , , , , 
311 EDGEWORTH ST, 27262, SingleFamily, 2006, 6098, 1370, 75365
2100-A AILEEN CT, , , , , , 
1802 EUGENE AV, 27260, SingleFamily, 1946, 10019, 826, 43013
1540 N MAIN ST, , , , , , 
1129 TABOR ST, 27262, SingleFamily, 1958, 9583, 962, 49184
3434 IMPERIAL DR, 27265, SingleFamily, 1964, 22651, 1873, 140746
105 E MOORE AV, 27263, SingleFamily, 1930, 14810, 1729, 73336
1141 HAWICK DR, 27262, SingleFamily, 2005, 7405, 2506, 157447
604 GORDON ST, 27260, SingleFamily, 1948, 11326, 952, 40931
4835 W WENDOVER AV, 27282, SingleFamily, 1995, 348480, 7500, 6349591
708 PARK ST, 27260, SingleFamily, 1914, 7492, 1264, 51783
1510-B WENDELL AV, , , , , , 
500-BLK SMITH ST, , , , , , 
3725 SINGLE LEAF CI, , , , , , 
1002 NATHAN HUNT DR, , , , , , 
1216 E KIVETT DR, 27260, SingleFamily, 1940, 11326, 832, 36737
904 KROLL LN, 27260, SingleFamily, 1970, 19602, 1038, 53930
2506 WAYNICK ST, 27265, VacantResidentialLand, 1993, 17424, 1218, 
1500 OGDEN ST/GREER AV, , , , , , 
2923 ARCHDALE RD, , , , , , 
314-B ENNIS ST, 27260, MultiFamily2To4, 1960, 7930, 1344, 79736
1309 RAGAN AV, 27260, SingleFamily, 1919, 8276, 1062, 38911
3973-2G CLUBHOUSE CT, , , , , , 
115 N HALL ST, 27263, SingleFamily, 1963, 10454, 650, 48257
908 E GREEN DR, , , , , , 
2000-BLK BRENTWOOD ST, , , , , , 
621-H GRANBY AV, , , , , , 
599 PLAYER DR/E KEARNS AV, , , , , , 
223 DOROTHY ST, 27262, SingleFamily, 1981, 10454, 934, 56343
2517-D SUFFOLK AV, , , , , , 
4401 CROWNE LAKE CI, , , , , , 
804 CARRICK ST, 27262, SingleFamily, 1923, 7405, 1338, 79377
211 SNIDER ST, 27265, SingleFamily, 1971, 14375, 720, 46438
2738 S MAIN ST, , , , , , 
1113-B GARRISON ST, 27260, MultiFamily2To4, 1987, 11250, 1536, 73389
1615 BRADLEY PL, 27260, SingleFamily, 1931, 12197, 1142, 75054
1510 EAST AV, 27260, SingleFamily, 1980, 17860, 1854, 89323
832 TRENTON ST, , , , , , 
2335-1F COPPERSTONE DR, , , , , , 
I-74/US 311/GREENSBORO RD, , , , , , 
6238 MARY LEE WY, 27265, SingleFamily, 2005, 9148, 2888, 182833
3607-A LAUREL BLUFF CI, , , , , , 
805 MOBILE ST, 27260, SingleFamily, 1938, 7405, 752, 37537
1425 WEST AV, , , , , , 
333 NATHAN HUNT DR, 27260, SingleFamily, 1947, 12197, 968, 51497
1899 DEEP RIVER RD/LAMPLIGHT WY, , , , , , 
1605 E COMMERCE AV, 27260, SingleFamily, 1906, 11326, 1232, 42413
603-C GRAYSON ST, , , , , , 
1703 WAVERLY ST, 27265, SingleFamily, 1970, 10019, 1420, 74300
613 VISTA CI, , , , , , 
1113 CARTER ST, 27260, SingleFamily, 1929, 7841, 1364, 44495
2725 ANNMOORE CI, , , , , , 
1722-C N HAMILTON ST, 27262, Condominium, 1983, 871, 1088, 50960
1612 EASTCHESTER DR, 27265, SingleFamily, 1936, 18295, 1088, 84992
423 PLAYER DR, 27260, SingleFamily, 1948, 12632, 984, 48620
